Property ID,Property Address,Borough,Neighborhood,Property Manager,Tenant ID,Tenant Name,Tenant Category,Tenant Status,Monthly Rent,Latest AR Month,Latest Outstanding Balance,Latest Aging Bucket,Latest Collection Priority,Total Outstanding Balance,Months With Balance,High or Critical Months,AR Risk Status
PROP-0124,2132 2 AVENUE,Manhattan,HARLEM-EAST,Jordan Lee,TEN-01500,Metro Retail 1500,Residential,Active,12433.73,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0124,2132 2 AVENUE,Manhattan,HARLEM-EAST,Jordan Lee,TEN-01501,Northstar Retail 1501,Office/Services,Active,13922.86,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0124,2132 2 AVENUE,Manhattan,HARLEM-EAST,Jordan Lee,TEN-01502,Pioneer Clinic 1502,Healthcare,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0124,2132 2 AVENUE,Manhattan,HARLEM-EAST,Jordan Lee,TEN-01504,Pioneer Consulting 1504,Residential,Active,10797.79,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0124,2132 2 AVENUE,Manhattan,HARLEM-EAST,Jordan Lee,TEN-01506,Apex Partners 1506,Fitness/Wellness,Month-to-Month,8663.64,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0124,2132 2 AVENUE,Manhattan,HARLEM-EAST,Jordan Lee,TEN-01508,Beacon Holdings 1508,Residential,Active,12128.4,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01509,Urban Pharmacy 1509,Residential,Active,38144.76,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01510,Brightline Pharmacy 1510,Residential,Active,57947.76,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01512,Summit Cafe 1512,Healthcare,Active,35824.46,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01514,Sterling Clinic 1514,Residential,Active,28648.71,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01515,Summit Pharmacy 1515,Residential,Month-to-Month,19640.05,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01516,Parkside Holdings 1516,Residential,Active,14012.88,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01518,Summit Clinic 1518,Residential,Active,9756.02,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01520,Cedar Services 1520,Retail,Active,11160.87,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01521,Atlas Partners 1521,Residential,Active,27831.78,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0125,48 BEACH STREET,Manhattan,TRIBECA,Avery Johnson,TEN-01523,Parkside Retail 1523,Residential,Active,44987.6,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0126,31-35 31 STREET,Queens,ASTORIA,Nadia Williams,TEN-01526,Summit Consulting 1526,Residential,Active,1208.62,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0126,31-35 31 STREET,Queens,ASTORIA,Nadia Williams,TEN-01528,Urban Holdings 1528,Residential,Active,13237.15,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0126,31-35 31 STREET,Queens,ASTORIA,Nadia Williams,TEN-01529,Parkside Holdings 1529,Residential,Active,10268.64,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0126,31-35 31 STREET,Queens,ASTORIA,Nadia Williams,TEN-01530,Pioneer Group 1530,Residential,Active,21305.24,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0126,31-35 31 STREET,Queens,ASTORIA,Nadia Williams,TEN-01533,Summit Group 1533,Fitness/Wellness,Active,17804.17,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0126,31-35 31 STREET,Queens,ASTORIA,Nadia Williams,TEN-01534,Beacon Cafe 1534,Residential,Active,12245.44,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0126,31-35 31 STREET,Queens,ASTORIA,Nadia Williams,TEN-01536,Hudson Clinic 1536,Residential,Active,34884.64,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0127,4721 8 AVENUE,Brooklyn,BOROUGH PARK,Casey Rivera,TEN-01537,Urban Fitness 1537,Office/Services,Active,1223.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0127,4721 8 AVENUE,Brooklyn,BOROUGH PARK,Casey Rivera,TEN-01538,Liberty Market 1538,Residential,Active,7274.09,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0127,4721 8 AVENUE,Brooklyn,BOROUGH PARK,Casey Rivera,TEN-01541,Evergreen Studio 1541,Retail,Active,5316.68,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0127,4721 8 AVENUE,Brooklyn,BOROUGH PARK,Casey Rivera,TEN-01542,Evergreen Services 1542,Residential,Active,1928.21,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0127,4721 8 AVENUE,Brooklyn,BOROUGH PARK,Casey Rivera,TEN-01544,Metro Retail 1544,Residential,Active,2132.06,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0127,4721 8 AVENUE,Brooklyn,BOROUGH PARK,Casey Rivera,TEN-01545,Parkside Cafe 1545,Residential,Active,3179.03,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0127,4721 8 AVENUE,Brooklyn,BOROUGH PARK,Casey Rivera,TEN-01546,Metro Group 1546,Residential,Active,3403.4,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0128,285 DRIGGS AVENUE,Brooklyn,GREENPOINT,Jordan Lee,TEN-01549,Summit Fitness 1549,Residential,Active,6689.71,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0128,285 DRIGGS AVENUE,Brooklyn,GREENPOINT,Jordan Lee,TEN-01550,Parkside Fitness 1550,Residential,Active,6256.75,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0128,285 DRIGGS AVENUE,Brooklyn,GREENPOINT,Jordan Lee,TEN-01551,Sterling Services 1551,Residential,Active,5263.22,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0128,285 DRIGGS AVENUE,Brooklyn,GREENPOINT,Jordan Lee,TEN-01553,Harbor Holdings 1553,Residential,Active,5679.84,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0128,285 DRIGGS AVENUE,Brooklyn,GREENPOINT,Jordan Lee,TEN-01554,Pioneer Holdings 1554,Residential,Active,5811.5,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0128,285 DRIGGS AVENUE,Brooklyn,GREENPOINT,Jordan Lee,TEN-01556,Vista Market 1556,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0128,285 DRIGGS AVENUE,Brooklyn,GREENPOINT,Jordan Lee,TEN-01559,Summit Services 1559,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01560,Metro Design 1560,Food & Beverage,Active,27079.79,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01563,Hudson Retail 1563,Residential,Active,28429.85,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01564,Hudson Design 1564,Retail,Active,16036.64,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01568,Harbor Retail 1568,Residential,Active,32010.89,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01570,Metro Design 1570,Residential,Active,20398.46,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01571,Beacon Cafe 1571,Healthcare,Active,39414.3,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01572,Brightline Design 1572,Residential,Active,46744.52,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0129,520 EAST 81 STREET,Manhattan,UPPER EAST SIDE (79-96),Jordan Lee,TEN-01574,Summit Labs 1574,Residential,Active,7598.62,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0130,311 ST NICHOLAS AVENUE,Queens,RIDGEWOOD,Taylor Morgan,TEN-01578,Cedar Market 1578,Residential,Active,1284.81,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0130,311 ST NICHOLAS AVENUE,Queens,RIDGEWOOD,Taylor Morgan,TEN-01579,Pioneer Partners 1579,Retail,Active,5311.75,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0130,311 ST NICHOLAS AVENUE,Queens,RIDGEWOOD,Taylor Morgan,TEN-01581,Summit Consulting 1581,Residential,Active,4922.44,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0130,311 ST NICHOLAS AVENUE,Queens,RIDGEWOOD,Taylor Morgan,TEN-01583,Urban Clinic 1583,Residential,Active,1374.56,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0130,311 ST NICHOLAS AVENUE,Queens,RIDGEWOOD,Taylor Morgan,TEN-01584,Pioneer Group 1584,Office/Services,Active,9380.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0131,139-30 34 AVENUE,Queens,FLUSHING-NORTH,Casey Rivera,TEN-01586,Northstar Group 1586,Office/Services,Active,1712.46,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0131,139-30 34 AVENUE,Queens,FLUSHING-NORTH,Casey Rivera,TEN-01587,Liberty Clinic 1587,Residential,Active,5545.89,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0131,139-30 34 AVENUE,Queens,FLUSHING-NORTH,Casey Rivera,TEN-01588,Sterling Clinic 1588,Retail,Active,10436.9,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0131,139-30 34 AVENUE,Queens,FLUSHING-NORTH,Casey Rivera,TEN-01589,Urban Pharmacy 1589,Residential,Active,7675.31,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0131,139-30 34 AVENUE,Queens,FLUSHING-NORTH,Casey Rivera,TEN-01592,Atlas Fitness 1592,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0131,139-30 34 AVENUE,Queens,FLUSHING-NORTH,Casey Rivera,TEN-01595,Cedar Labs 1595,Residential,Active,1694.3,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0132,1 CENTRAL PARK WEST,Manhattan,UPPER WEST SIDE (59-79),Taylor Morgan,TEN-01600,Liberty Group 1600,Residential,Active,221638.56,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0132,1 CENTRAL PARK WEST,Manhattan,UPPER WEST SIDE (59-79),Taylor Morgan,TEN-01602,Urban Cafe 1602,Residential,Renewal Risk,53637.58,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0132,1 CENTRAL PARK WEST,Manhattan,UPPER WEST SIDE (59-79),Taylor Morgan,TEN-01604,Evergreen Partners 1604,Residential,Active,126893.87,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0132,1 CENTRAL PARK WEST,Manhattan,UPPER WEST SIDE (59-79),Taylor Morgan,TEN-01605,Metro Partners 1605,Residential,Month-to-Month,224927.03,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0132,1 CENTRAL PARK WEST,Manhattan,UPPER WEST SIDE (59-79),Taylor Morgan,TEN-01606,Beacon Retail 1606,Office/Services,Active,501515.06,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01609,Evergreen Market 1609,Residential,Active,22563.24,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01610,Vista Group 1610,Residential,Active,37748.99,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01615,Parkside Retail 1615,Residential,Active,23136.26,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01616,Harbor Market 1616,Residential,Active,20695.72,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01617,Cedar Retail 1617,Residential,Active,6484.17,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01620,Cedar Services 1620,Residential,Active,27149.96,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01622,Hudson Clinic 1622,Residential,Active,1836.37,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0133,9 BARROW STREET,Manhattan,GREENWICH VILLAGE-WEST,Cameron Brooks,TEN-01625,Apex Retail 1625,Residential,Active,28339.06,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0134,755 40 STREET,Brooklyn,SUNSET PARK,Samira Khan,TEN-01626,Liberty Cafe 1626,Residential,Active,4282.58,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0134,755 40 STREET,Brooklyn,SUNSET PARK,Samira Khan,TEN-01627,Evergreen Fitness 1627,Residential,Active,1522.4,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0134,755 40 STREET,Brooklyn,SUNSET PARK,Samira Khan,TEN-01630,Beacon Services 1630,Retail,Month-to-Month,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0134,755 40 STREET,Brooklyn,SUNSET PARK,Samira Khan,TEN-01633,Brightline Fitness 1633,Residential,Active,3523.77,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0134,755 40 STREET,Brooklyn,SUNSET PARK,Samira Khan,TEN-01634,Pioneer Cafe 1634,Office/Services,Active,2822.95,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0134,755 40 STREET,Brooklyn,SUNSET PARK,Samira Khan,TEN-01635,Northstar Market 1635,Residential,Active,3755.23,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01639,Cornerstone Partners 1639,Residential,Active,54822.25,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01642,Apex Consulting 1642,Residential,Month-to-Month,55822.96,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01643,Vista Cafe 1643,Office/Services,Active,23158.08,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01645,Urban Clinic 1645,Residential,Active,118256.25,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01648,Summit Services 1648,Residential,Active,122328.56,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01649,Parkside Clinic 1649,Office/Services,Active,14710.14,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0135,160 WEST END AVENUE,Manhattan,UPPER WEST SIDE (59-79),Avery Johnson,TEN-01652,Cornerstone Consulting 1652,Residential,Active,142022.22,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0136,55-16 MAIN STREET,Queens,FLUSHING-NORTH,Jordan Lee,TEN-01653,Cornerstone Retail 1653,Residential,Active,8400.7,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0136,55-16 MAIN STREET,Queens,FLUSHING-NORTH,Jordan Lee,TEN-01655,Cedar Cafe 1655,Residential,Active,6600.94,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0136,55-16 MAIN STREET,Queens,FLUSHING-NORTH,Jordan Lee,TEN-01659,Atlas Labs 1659,Residential,Active,1704.45,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0136,55-16 MAIN STREET,Queens,FLUSHING-NORTH,Jordan Lee,TEN-01661,Parkside Cafe 1661,Residential,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0136,55-16 MAIN STREET,Queens,FLUSHING-NORTH,Jordan Lee,TEN-01663,Cedar Services 1663,Residential,Active,5050.87,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0137,94-22 55 AVENUE,Queens,ELMHURST,Samira Khan,TEN-01665,Northstar Labs 1665,Residential,Active,1135.23,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0137,94-22 55 AVENUE,Queens,ELMHURST,Samira Khan,TEN-01666,Evergreen Partners 1666,Residential,Active,2760.39,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0137,94-22 55 AVENUE,Queens,ELMHURST,Samira Khan,TEN-01668,Apex Market 1668,Office/Services,Active,1538.05,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0137,94-22 55 AVENUE,Queens,ELMHURST,Samira Khan,TEN-01671,Atlas Design 1671,Fitness/Wellness,Active,1164.8,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0138,63-36 99 STREET,Queens,REGO PARK,Cameron Brooks,TEN-01676,Pioneer Market 1676,Residential,Active,5647.18,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0138,63-36 99 STREET,Queens,REGO PARK,Cameron Brooks,TEN-01677,Beacon Market 1677,Residential,Active,2398.29,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0138,63-36 99 STREET,Queens,REGO PARK,Cameron Brooks,TEN-01679,Summit Fitness 1679,Residential,Active,24945.18,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0138,63-36 99 STREET,Queens,REGO PARK,Cameron Brooks,TEN-01681,Urban Pharmacy 1681,Residential,Renewal Risk,29373.84,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0138,63-36 99 STREET,Queens,REGO PARK,Cameron Brooks,TEN-01684,Parkside Pharmacy 1684,Residential,Active,55831.78,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0138,63-36 99 STREET,Queens,REGO PARK,Cameron Brooks,TEN-01685,Apex Partners 1685,Residential,Active,9013.27,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0138,63-36 99 STREET,Queens,REGO PARK,Cameron Brooks,TEN-01686,Urban Services 1686,Residential,Active,7528.57,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0139,898 BEDFORD AVENUE,Brooklyn,BEDFORD STUYVESANT,Cameron Brooks,TEN-01687,Cedar Consulting 1687,Residential,Active,11272.58,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0139,898 BEDFORD AVENUE,Brooklyn,BEDFORD STUYVESANT,Cameron Brooks,TEN-01691,Summit Cafe 1691,Residential,Active,3670.76,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0139,898 BEDFORD AVENUE,Brooklyn,BEDFORD STUYVESANT,Cameron Brooks,TEN-01692,Sterling Holdings 1692,Residential,Active,3020.45,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0139,898 BEDFORD AVENUE,Brooklyn,BEDFORD STUYVESANT,Cameron Brooks,TEN-01693,Beacon Cafe 1693,Residential,Active,11442.36,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0139,898 BEDFORD AVENUE,Brooklyn,BEDFORD STUYVESANT,Cameron Brooks,TEN-01694,Cornerstone Market 1694,Residential,Active,8709.19,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0139,898 BEDFORD AVENUE,Brooklyn,BEDFORD STUYVESANT,Cameron Brooks,TEN-01695,Atlas Studio 1695,Residential,Active,1474.31,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0139,898 BEDFORD AVENUE,Brooklyn,BEDFORD STUYVESANT,Cameron Brooks,TEN-01698,Harbor Holdings 1698,Residential,Active,2728.15,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0139,898 BEDFORD AVENUE,Brooklyn,BEDFORD STUYVESANT,Cameron Brooks,TEN-01699,Evergreen Fitness 1699,Residential,Active,4513.77,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01700,Metro Clinic 1700,Residential,Active,17216.07,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01701,Cornerstone Fitness 1701,Office/Services,Active,12308.27,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01702,Sterling Fitness 1702,Retail,Active,14544.49,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01703,Cornerstone Holdings 1703,Office/Services,Active,23877.46,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01707,Summit Fitness 1707,Residential,Active,35828.78,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01708,Parkside Fitness 1708,Residential,Active,31167.3,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01709,Cedar Labs 1709,Office/Services,Active,5565.03,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01710,Beacon Studio 1710,Residential,Active,4667.83,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01712,Atlas Services 1712,Residential,Month-to-Month,17638.44,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01713,Beacon Holdings 1713,Residential,Active,28309.98,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01714,Sterling Partners 1714,Residential,Active,20106.32,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0140,80 RICHMOND HILL ROAD,Staten Island,NEW SPRINGVILLE,Taylor Morgan,TEN-01715,Evergreen Group 1715,Retail,Active,23870.44,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0141,645 LEFFERTS AVENUE,Brooklyn,FLATBUSH-NORTH,Avery Johnson,TEN-01721,Apex Cafe 1721,Residential,Active,1385.24,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0141,645 LEFFERTS AVENUE,Brooklyn,FLATBUSH-NORTH,Avery Johnson,TEN-01723,Harbor Design 1723,Residential,Active,9440.3,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0141,645 LEFFERTS AVENUE,Brooklyn,FLATBUSH-NORTH,Avery Johnson,TEN-01726,Summit Labs 1726,Food & Beverage,Active,2465.99,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0141,645 LEFFERTS AVENUE,Brooklyn,FLATBUSH-NORTH,Avery Johnson,TEN-01729,Metro Group 1729,Food & Beverage,Active,900.0,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0142,83-09 TALBOT STREET,Queens,KEW GARDENS,Taylor Morgan,TEN-01732,Sterling Studio 1732,Residential,Active,22883.51,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0142,83-09 TALBOT STREET,Queens,KEW GARDENS,Taylor Morgan,TEN-01734,Metro Design 1734,Residential,Active,4677.36,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0142,83-09 TALBOT STREET,Queens,KEW GARDENS,Taylor Morgan,TEN-01736,Cornerstone Holdings 1736,Retail,Active,27164.46,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0142,83-09 TALBOT STREET,Queens,KEW GARDENS,Taylor Morgan,TEN-01738,Evergreen Holdings 1738,Residential,Active,4851.83,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0142,83-09 TALBOT STREET,Queens,KEW GARDENS,Taylor Morgan,TEN-01739,Apex Group 1739,Residential,Active,5839.32,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0142,83-09 TALBOT STREET,Queens,KEW GARDENS,Taylor Morgan,TEN-01740,Apex Design 1740,Residential,Renewal Risk,24503.08,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0142,83-09 TALBOT STREET,Queens,KEW GARDENS,Taylor Morgan,TEN-01742,Evergreen Partners 1742,Healthcare,Active,19638.69,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
PROP-0143,54-09 108 STREET,Queens,CORONA,Morgan Patel,TEN-01745,Cedar Cafe 1745,Retail,Active,6754.76,2025-12-01,0.0,Current,Low,0.0,12,0,High AR risk
